status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Advanced capabilities for materials modelling with Q uantum ESPRESSO,P Giannozzi; O Andreussi; T Brumme; O Bunau; M Buongiorno Nardelli; M Calandra; R Car; C Cavazzoni; D Ceresoli; M Cococcioni; N Colonna; I Carnimeo; A Dal Corso; S de Gironcoli; P Delugas; R A DiStasio; A Ferretti; A Floris; G Fratesi; G Fugallo; R Gebauer; U Gerstmann; F Giustino; T Gorni; J Jia; M Kawamura; H-Y Ko; A Kokalj; E Küçükbenli; M Lazzeri; M Marsili; N Marzari; F Mauri; N L Nguyen; H-V Nguyen; A Otero-de-la-Roza; L Paulatto; S Poncé; D Rocca; R Sabatini; B Santra; M Schlipf; A P Seitsonen; A Smogunov; I Timrov; T Thonhauser; P Umari; N Vast; X Wu; S Baroni,2017,Journal of Physics Condensed Matter,10.1088/1361-648x/aa8f79,https://openalex.org/W2757803490,off-topic-false-hit,"Quantum EXPRESSO is an integrated suite of open-source computer codes for quantum simulations of materials using state-of-the-art electronic-structure techniques, based on density-functional theory, density-functional perturbation theory, and many-body perturbation theory, within the plane-wave pseudopotential and projector-augmented-wave approaches. Quantum EXPRESSO owes its popularity to the wide variety of properties and processes it allows to simulate, to its performance on an increasingly broad array of hardware architectures, and to a community of researchers that rely on its capabilities as a core open-source development platform to implement their ideas. In this paper we describe recent extensions and improvements, covering new methodologies and property calculators, improved parallelization, code modularization, and extended interoperability both within the distribution and with external software.",openalex,llm,0.980,unreviewed,
discarded,The Myth of the “Weak” American State,William J. Novak,2008,The American Historical Review,10.1086/ahr.113.3.752,https://openalex.org/W1970276993,off-topic-false-hit,"The American present is at odds with representations of the American past. The American present witnesses the steady aggrandizement of executive, administrative, emergency, penal, military, and war powers as contemporary commentators such as Michael Hardt, Antonio Negri, and Giorgio Agamben contemplate the contours of American hegemony and superpower in a new era of empire.1 The global impact of present American politics, political economy, and foreign policy is obvious to any casual observer of current affairs. The story of the American past, on the other hand, continues to be told in narratives that seem to be heading off somewhere else. In place of the growth of power, the history that America most frequently tells itself highlights a story of relative powerlessness—a usually benign tale of legal-political self-abnegation, emphasizing constitutional restraints such as federalism, checks and balances, the separation of powers, limited government, the rule of law, and laissez-faire. When presented more positively, American history is usually framed as a quest for freedom—the struggle for political liberty, emancipation from bondage, the rise of civil, economic, and social rights. Property, contract, and freedom of speech, press, and association form the constitutional backbone of a free market, a vigorous civil society, and a democratic polity—hallmarks of a free people. Oddly, key elements of this tale are kept alive in both older political histories of the liberal tradition in America and newer histories highlighting the rights and agency of particular cultural communities. Coming to terms with the historical rise of the mechanisms of legal, political, economic, corporate, and technological power that currently shape so much of the globe is thus a more difficult task than it should be. A true philosophical and political history of the American present continues to elude historians.2 This disjunction between historical perception and political reality is not an entirely new phenomenon in the United States. As early as 1887, in a penetrating essay titled “The American State and the American Man,” Albert Shaw chided Americans for their laissez-faire fantasy: “The average American has an unequaled capacity for the entertainment of legal fictions and kindred delusions. He lives in one world of theory and in another world of practice … Never for a moment relinquishing their theory [of laissez-faire], the people of the United States have assiduously pursued and cherished a practical policy utterly inconsistent with that theory, and have not perceived the discrepancy.” Surveying thousands of regulatory laws passed by state legislatures in the late nineteenth century, Shaw concluded that “the one common and striking characteristic of this huge collection of new statutes is its utter disregard of the laissez-faire principle … They deal with the citizen in every conceivable relation. They seem to have left nothing for future Legislatures to regulate.” One hundred years later, in the middle of Ronald Reagan's America, Senator Ernest “Fritz” Hollings (D-SC) similarly observed the powerful role of government in the construction of modern life and its renunciation in the American historical self-conception. Seeking the 1984 Democratic nomination for president, Hollings delivered a stump speech deploying several different versions of a story about “a guy who came home from the Korean War, went to college on a form of the GI Bill, opened a business with a Small Business Administration loan, made sure his parents' farm was adequately wired through Rural Electrification and irrigated with assistance from the Army Corps of Engineers, saw his kids get subsidized school lunches at a school that received lab equipment from a National Science Foundation grant, got his mortgage from the FHA and hurricane disaster relief from FEMA, and one day, took AMTRAK to Washington to complain to his congressman about getting big government off people's backs.” Like many Americans, “the guy” never saw the role of collective power in the creation of his individual declaration of independence.3 Shaw and Hollings reveal a disconnect at the heart of the American experience—a tension between the story that Americans themselves like to tell themselves about individualism, self-reliance, voluntarism, associationalism, free labor, and the free market and the actual history of the “concrete national institutions,” as Shaw put it, that have been capable of wielding such broad interventionist, coercive, and regulatory power at home as well as abroad. Samuel Huntington once dubbed this yawning gap between facts and norms “cognitive dissonance”—an almost pathological tendency to confuse a fictional American ideal with historical political reality. From Thomas Jefferson's elision of slavery in the Declaration of Independence to Ronald Reagan's anachronistic invocation of John Winthrop's shining “city upon a hill,” examples are obvious and legion and not always merely rhetorical. At the turn of the last century, Roscoe Pound surveyed the damage done when the United States Supreme Court took a “long step into the past” and imposed the fallacy of “liberty of contract” on modern industrial labor relations, as if the parties were still individual “farmers haggling over the sale of a horse.” As Pound's example suggests, the problem is one not so much of psychology as of political economy. Shaw and Hollings foreground a particular American version of the tension at the center of social and political thought—the between and power, freedom and and and and A of this American the power, and of the American much of modern history with the of powerful and the of their and of the American state one of the more in in a different and a The “the American is as of an in a of and When at the American version of a state is as not to the that modern and tendency to the American state its history as continues to a with American power in the The and of this historical of the American The of the American state is to the history of American the is to American constitutional and laissez-faire is to American political economy. Like the of and the of a American state is the of a tendency to American history as the history of the of a the historical and of is of the of America as a place of American from a state of As John with almost in the the was The the of individualism, civil society, free labor, and a free in American it the more historical and role of collective law, government, and in American In this the state itself is as of a that never a place in a and The of a American state in and on individualism, associationalism, and to the power of the state in many of democratic and have his American state was in “the government of the United States is to get by it from its of it the of the tradition of in the American state not on perceived to be an from the United States was a at “The of the of this State is not and and the for a not for a State and a a of has the of the late nineteenth and were of commentators to the to is in the United in an American political a characteristic the for the of the of the American state was the the heart of In the of with American to between American and the a of on an national historical American in liberty, voluntarism, and a market, the role of the state in social and In political such as to a a and national that as the of a for over individual over collective and and over and state this the history of the American state its and almost and regulatory in the of national cultural of was the American it was a the of an to new for the of the of and free the most to the of the of the American state is the to this has been by with and an social in the and the state to the of American by historical such as and political such as the of the American state The tendency to the American state as of a to of a continues the of of American political As American has not been by it has on a new new form has a of that the as to and American state power with and for another and The modern American state is still as and the of historical and by social in the of the nineteenth The tendency to about the American state the of has never been more for most the of that an of still to be The American state in of the most historical and “a “a “a and “a a an of the modern American state is an and its in the has a historical This on the of an of Samuel Thomas and the and the actual power and of the American state in this have been for the new and into state by their and early to such as in American and the of this has on a life and of its a more of and political who have of in an era when state have and more the American form of legal and is the The obvious present reality of American state power in the early is a of the history of the rise of a global The most and of this is that the American state is and always has been more interventionist, and than was in of histories of the American state to one of the facts about modern American of a and is contemporary American to the of of the and of the American American history has the in the of one of the most powerful in world that American history of the construction of American state power from the of the to the past. for has the history of the American the creation of a that “the true of the American was not to to more power, to and an entirely new power was a state in the United it have been the of government in a most of has similarly the of a powerful and national to the of the the historical that a national and regulatory the of the John has almost of the of government in the nineteenth through his of the role of the state in the and of from the to the and has government power at the center of the new history of and and As the of a of social and cultural and and of and were not the of laissez-faire a to on the powers of the state a for people The of the state is over The powerful role of the American state in labor has been the of a of on “the state and the has on the role of in the creation of a national in the United States. power was present in the social from such as to more in and is in this that John examples of in came from the United not and the of the The powers of American and are new has the history of American state of has the history of national and disaster a of new histories from John and have to the powerful of social and social The growth of and in the has on new in the histories of and One the rise of American national and the role of the the and powers in American to a state The of American state is the past, and for the in present should not be into that the American state is the and the and to a more of and laissez-faire. the the power of the government to and its well as other never been As contemporary should be to the of in late is and In to the of the American the historical well to the and construction of new of state power American This story of state not into such as modern social it not the to about American voluntarism, it is the story of the creation of powerful modern mechanisms of American and the rule of were of this new state as social one should not to a historical of liberal and legal elements with “The liberal state has always been as as the political and social and the of has and with the of it has its with the of it has and its with the of the it has and … has upon and law, upon and This of the American liberal both and law, and and new of historical In a of a of historical and political to the of “the of social theory and their in about the social and political of and the almost of American social theory and is more when of modern state The problem historical of the American state is the tendency to American into a the of modern more than a In the ideal of and are of modern a and legal and to a of business with to an of the power to rule and and the its and the to and the as by the and have the of modern from this to be as of to the of the the In the from the American state is almost to for state is an of state a of at the American state than from other of the and of American government to other that for the power of the American of more for the American The historical in this of and the American in the of new to the of an American of state are a of the of a to the problem of a of the of in American a of the power of the American rule of and a of the as was a when it made to the and of and as of state and the of political In the early century, such the world and the future to be by social different from the of the early and state than a of the political by and of and the and social of the century, the state of social theory more like a of the than a of the the to and have and when to their and American that and not well the a of have the of the United in the the of to be and the of the and the of the when about a state as about the of the of people At the an of the of should the state usually into a of the of The Michael a with his between different of state power and power, to the capacity of state to rule by other of power by civil power, in to the capacity of the state to civil and a for of the the power of the American The American state the American that is is about and powers and balances, and the constitutional of state terms life big the creation of a of government and an is this and of that most have in when about American American by this for power and for in the of state of power to be of and are not by the power is as as to any of power to be their upon the for the power the in the power of the American state have been the and of its power is and always has been From the of the national to the of from the creation of a for the of to the construction of a powerful and from the of powers of and to the of new of and in the of national the power of the American state at as American legal, corporate, economic, and cultural the is this about American state it the that the of the American state its is to to and state power than the by social was the problem of political for most of its for actual power of state in to have on social theory The problem of a new of power democratic and modern power more with a individual the the as well as into the of modern social and the problem of early American social The of and John the of and John the of and and the of Roscoe Pound and an for modern state One of the of the of John and their was to a about the of ideal and of legal as to the In place of the practical world to ideal a more and in the an and to and by actual and of and in As so put it, was that to an to from one place to another and to common of and historical In place of about and the actual social of an for The of the well In law, political and American social theory and social in the early In law, and an with of the of “the the of the of the of and a quest for a more of state and in John for the the of the state in of a more of the of the state as a by at it in the “the state in was more than its in In law, legal a the and of about and the of than He “The of about is the business of the people who have the in be are of the about is to the through of this are so as is their as The American and to the in other the of and that state that American state that one in at state of state The at policy was government to more about the of the the state through the of that the and of people in the This of is as power a much of the of the American The of A that American state power so is that it is so an of and are more than in the United States. the national government and state and school with powers and the national government the and of power be The and more than and The as well as a of The and more than and that in almost of and in the One an of the and of American state by at a of such as In almost and state were by such as the the of and and The and of and a that continues to state with and with The American more than a people. The in more than this is by the American and national This of is not the of a is it a at this of American and is of a The characteristic of the American state is key to both its and its In social theory, the state is through an of with of and The American in is more is and than frequently and is to of the power of school in the United States as well as the powers of The power of government to in the of and in the of than the national the terms of the the national government has The power for the for state for the people. to to the power of the American state the of American policy by at the national center the is to much of the the and state the As American government on the powers of from the This American state by mechanisms for an and Coming to terms with the American state a of this power on the state theory on state power at the it is not so at the of power to the power is by of the state to the of the The of and government are different from the of of different as the task of the of the at the center is from the of the people on the are frequently for and of power, and democratic and are not of state the in many are the of The American of government, with its of of state separation of powers, federalism, and the rule of for an of the state through civil to the for a and legal of rule that has of the most The rule of A to American state power thus an of the state in than in theory, from the than the of the as much as the as much as and the and of power as much as its and is another it is to for state power in the United and that is the rule of One of the of American is the place of in state and policy From the role of the in the creation of the to the of law, and legal in the United States is a legal as with the and separation of powers, the of the American state has been a of and the of constitutional the rule of is as a on American state to the of modern regulatory From the histories of to the the has been as of a to liberal of a and American tradition that the of a American as legal and legal have been for American has as more than a constitutional on state has been an and of political and power, a than role in the creation of the modern American has been the of such a and of power, that in place of a of to power should be as “the of upon histories the of in state from the of contract, and to market in the nineteenth century, to the of the power and and regulatory in the One to for the rise of a modern state in the United States in and and labor and and and and the of and laws and American state power is a of legal of and The of as state be into a of state through law, and other legal the power of the American state such as John and have been as an of American state is to be as another American for state through of the most policy in American and and the Americans with on as a of the and relative of such should the that law, and are of state the such examples the power of to a citizen into civil and the to the the of the When to this to its of have an of American state power and The a in an American of state the The to American state power the of civil is in the in it and the This the American state has the to The of through law, the and and is one The of the powers of to the of a national through the of powers such as to and is of the American and the American to a role in social and and collective into the than power, and policy in the of a the American state and powers through the its its and its in the the history of government and other of power to the is well the other of the role of the American state in the creation of the From the role of state in the of and to the role of in the of the the market, and cultural the powers of the state were to the and of American civil As observed about the market, history that the of national was in the of the and emancipation of the from the the market has been the of a and on the of social and cultural have been a about the construction of and The most of American power have always to the problem a the people the the state the the and to American state the of and of and in to this is the that American power has been a of and not as for of the of the American the American the American the American the the the American the American the the and the National The power at the of is of the of and in the United States. emphasizing the of the legal-political and the the the of in more and power, and and The of such a is by the of American such as and The of was on the of rights contract, and the market to to the of In a of and the role of and the state in and and rights. the of the hand, the state in the legal-political of the In the and the of and power that “the of as power and He of that the ideal of has never in been In through of the powers and He that the the role of the state in the that so much of the of and power in American on the of and power in the actual of the American state has it to the of state the to of the power over the of the to the of such of As and the of in the United States be as the of market that market was itself the of and political are difficult to from the of by the of contract, and in and politics, the the of to the of power in a democratic When are about the as well as the as well as be more As be as to that the of never be by as it be to that the of political power never be In his essay the of on the role of fictions and in the of power, as well as more to who with a philosophical the with the many are by the and the with their and to of their When by this is as is always on the of the the have nothing to From the of to to the of a government of laws than national and historical of and have kept the of from into the and of modern The of the American state is such a of both and In an era by both and state theory, the story of an and version of that state in the United States was the in politics, and global the last the of the American state as is should be The aggrandizement of power the American and historical as as well as new of and of state theory the of not be the for the new of power that in global political economy. is an In the early century, a of and and American social of at power in its economic, political, and to by of American that with and the and of American power is From and John to and John to and early American a of a and of American and the and of power in a United States. the problem of power in America as and not as it the of state and civil than the of the of the on of power in in the and that American than the of power to the of political theory the political of social a more of as is to are political and legal never the of and the that from American political the of the of legal and political They never the that state so at the of his and the that legal and political place a of and The of American state power are In a democratic should always be on the of the the history of that power has never been more",openalex,llm,1.000,unreviewed,
discarded,Towards Measuring Supply Chain Attacks on Package Managers for Interpreted Languages,Ruian Duan; Omar Alrawi; Ranjita Pai Kasturi; Ryan Elder; Brendan Saltaformaggio; Wenke Lee,2021,,10.14722/ndss.2021.23055,https://openalex.org/W3138230581,off-topic-false-hit,"organizations that rely on open-source interpreted programming languages for different internal and external applications. Attackers can infiltrate well-defended organization by simply subverting the software supply chain of registries. For example, eslint-scope [4], a package with millions of weekly downloads in Npm, was compromised to steal credentials from developers. Similarly, rest-client These attacks demonstrate how miscreants can covertly gain access to a wide-range of organizations by carrying out a software supply chain attack.",openalex,llm,0.970,unreviewed,
discarded,MERRILL: Micromagnetic Earth Related Robust Interpreted Language Laboratory,Pádraig Ó Conbhuí; Wyn Williams; Karl Fabian; P.H.W. Ridley; Lesleis Nagy; Adrian R. Muxworthy,2018,Geochemistry Geophysics Geosystems,10.1002/2017gc007279,https://openalex.org/W2794440902,off-topic-false-hit,"Complex magnetic domain structures and the energy barriers between them are responsible for pseudo-single-domain phenomena in rock magnetism and contribute significantly to the magnetic remanence of paleomagnetic samples. This article introduces MERRILL, an open source software package for three-dimensional micromagnetics optimized and designed for the calculation of such complex structures. MERRILL has a simple scripting user interface that requires little computational knowledge to use but provides research strength algorithms to model complex, inhomogeneous domain structures in magnetic materials. It uses a finite element/boundary element numerical method, optimally suited for calculating magnetization structures of local energy minima (LEM) in irregular grain geometries that are of interest to the rock and paleomagnetic community. MERRILL is able to simulate the magnetic characteristics of LEM states in both single grains, and small assemblies of interacting grains, including saddle-point paths between nearby LEMs. Here the numerical model is briefly described, and an overview of the scripting language and available commands is provided. The open source nature of the code encourages future development of the model by the scientific community.",openalex,llm,0.950,unreviewed,
discarded,"Macromolecular structure determination using X-rays, neutrons and electrons: recent developments in Phenix",Dorothée Liebschner; Pavel V. Afonine; Matthew L. Baker; Gàbor Bunkòczi; Vincent B. Chen; Tristan I. Croll; Bradley J. Hintze; Li‐Wei Hung; Swati Jain; Airlie J. McCoy; Nigel W. Moriarty; Robert D. Oeffner; Billy K. Poon; Michael G. Prisant; Randy J. Read; Jane S. Richardson; David Richardson; Massimo Sammito; Oleg V. Sobolev; Duncan H. Stockwell; Thomas C. Terwilliger; Alexandre Urzhumtsev; Lizbeth L. Videau; Christopher J. Williams; Paul D. Adams,2019,Acta Crystallographica Section D Structural Biology,10.1107/s2059798319011471,https://openalex.org/W2973457155,off-topic-false-hit,"Diffraction (X-ray, neutron and electron) and electron cryo-microscopy are powerful methods to determine three-dimensional macromolecular structures, which are required to understand biological processes and to develop new therapeutics against diseases. The overall structure-solution workflow is similar for these techniques, but nuances exist because the properties of the reduced experimental data are different. Software tools for structure determination should therefore be tailored for each method. Phenix is a comprehensive software package for macromolecular structure determination that handles data from any of these techniques. Tasks performed with Phenix include data-quality assessment, map improvement, model building, the validation/rebuilding/refinement cycle and deposition. Each tool caters to the type of experimental data. The design of Phenix emphasizes the automation of procedures, where possible, to minimize repetitive and time-consuming manual tasks, while default parameters are chosen to encourage best practice. A graphical user interface provides access to many command-line features of Phenix and streamlines the transition between programs, project tracking and re-running of previous tasks.",openalex,llm,0.980,unreviewed,
discarded,Myths we live and speak by,Winifred V. Davies,2012,Multilingualism and diversity management,10.1075/mdm.1.04dav,https://openalex.org/W2543703848,off-topic-false-hit,"This chapter examines beliefs about language(s), showing how they are rooted in and help maintain a standard language ideology, i.e. the conviction that certain languages exist in uniform standardised forms and that such forms are desirable. Such an ideology is widespread, although not universal, and has influenced lay and expert approaches to the study of language(s), as I show for example in a discussion of the concepts “vernacular” and “variety”. Characteristics of the standard, like uniformity and determinacy, are postulated as ideal characteristics of all varieties. Speakers influenced by standard language ideology often interpret language contact and language “mixing” negatively as incompetent or sloppy language use. I discuss alternative ways of conceptualising language that might encourage a more positive view of multilingualism.",openalex,llm,0.990,unreviewed,
discarded,The kindergarten-path effect: studying on-line sentence processing in young children,John C. Trueswell; Irina A. Sekerina; Nicole M. Hill; Marian L. Logrip,1999,Cognition,10.1016/s0010-0277(99)00032-3,https://openalex.org/W1975046435,off-topic-false-hit,"A great deal of psycholinguistic research has focused on the question of how adults interpret language in real time. This work has revealed a complex and interactive language processing system capable of rapidly coordinating linguistic properties of the message with information from the context or situation (e.g. Altmann & Steedman, 1988; Britt, 1994; Tanenhaus, Spivey-Knowlton, Eberhard & Sedivy, 1995; Trueswell & Tanenhaus, 1991). In the study of language acquisition, however, surprisingly little is known about how children process language in real time and whether they coordinate multiple sources of information during interpretation. The lack of child research is due in part to the fact that most existing techniques for studying language processing have relied upon the skill of reading, an ability that young children do not have or are only beginning to acquire. We present here results from a new method for studying children's moment-by-moment language processing abilities, in which a head-mounted eye-tracking system was used to monitor eye movements as participants responded to spoken instructions. The results revealed systematic differences in how children and adults process spoken language: Five Year Olds did not take into account relevant discourse/pragmatic principles when resolving temporary syntactic ambiguities, and showed little or no ability to revise initial parsing commitments. Adults showed sensitivity to these discourse constraints at the earliest possible stages of processing, and were capable of revising incorrect parsing commitments. Implications for current models of sentence processing are discussed.",openalex,llm,1.000,unreviewed,
discarded,Theft Is Property!,Robert Nichols,2020,Directory of Open access Books (OAPEN Foundation),10.1215/9781478090250,https://openalex.org/W4214850670,off-topic-false-hit,"Drawing on Indigenous peoples' struggles against settler colonialism, Theft Is Property! reconstructs the concept of dispossession as a means of explaining how shifting configurations of law, property, race, and rights have functioned as modes of governance, both historically and in the present. Through close analysis of arguments by Indigenous scholars and activists from the nineteenth century to the present, Robert Nichols argues that dispossession has come to name a unique recursive process whereby systematic theft is the mechanism by which property relations are generated. In so doing, Nichols also brings long-standing debates in anarchist, Black radical, feminist, Marxist, and postcolonial thought into direct conversation with the frequently overlooked intellectual contributions of Indigenous peoples.",openalex,llm,1.000,unreviewed,
discarded,Pybel: a Python wrapper for the OpenBabel cheminformatics toolkit,Noel M. O’Boyle; Chris Morley; Geoffrey Hutchison,2008,Chemistry Central Journal,10.1186/1752-153x-2-5,https://openalex.org/W2114326383,off-topic-false-hit,"BACKGROUND: Scripting languages such as Python are ideally suited to common programming tasks in cheminformatics such as data analysis and parsing information from files. However, for reasons of efficiency, cheminformatics toolkits such as the OpenBabel toolkit are often implemented in compiled languages such as C++. We describe Pybel, a Python module that provides access to the OpenBabel toolkit. RESULTS: Pybel wraps the direct toolkit bindings to simplify common tasks such as reading and writing molecular files and calculating fingerprints. Extensive use is made of Python iterators to simplify loops such as that over all the molecules in a file. A Pybel Molecule can be easily interconverted to an OpenBabel OBMol to access those methods or attributes not wrapped by Pybel. CONCLUSION: Pybel allows cheminformaticians to rapidly develop Python scripts that manipulate chemical information. It is open source, available cross-platform, and offers the power of the OpenBabel toolkit to Python programmers.",openalex,llm,0.910,unreviewed,
kept,Prototyping symbolic execution engines for interpreted languages,Ștefan Bucur; Johannes Kinder; George Candea,2014,,10.1145/2541940.2541977,https://openalex.org/W2112448454,supports-claim,"Symbolic execution is being successfully used to automatically test statically compiled code. However, increasingly more systems and applications are written in dynamic interpreted languages like Python. Building a new symbolic execution engine is a monumental effort, and so is keeping it up-to-date as the target language evolves. Furthermore, ambiguous language specifications lead to their implementation in a symbolic execution engine potentially differing from the production interpreter in subtle ways.",openalex,llm,0.910,unreviewed,
discarded,Interpreting Language Models with Contrastive Explanations,Kayo Yin; Graham Neubig,2022,,10.18653/v1/2022.emnlp-main.14,https://openalex.org/W4385572952,off-topic-false-hit,"Model interpretability methods are often used to explain NLP model decisions on tasks such as text classification, where the output space is relatively small. However, when applied to language generation, where the output space often consists of tens of thousands of tokens, these methods are unable to provide informative explanations. Language models must consider various features to predict a token, such as its part of speech, number, tense, or semantics. Existing explanation methods conflate evidence for all these features into a single explanation, which is less interpretable for human understanding.",openalex,llm,1.000,unreviewed,
discarded,Interpreted Languages and Compositionality,Marcus Kracht,2011,Studies in linguistics and philosophy,10.1007/978-94-007-2108-1,https://openalex.org/W354880293,off-topic-false-hit,,openalex,llm,0.980,unreviewed,
discarded,Generalized Feedback Shift Register Pseudorandom Number Algorithm,T. Lewis; William H. Payne,1973,Journal of the ACM,10.1145/321765.321777,https://openalex.org/W2020736457,off-topic-false-hit,"The generalized feedback shift register pseudorandom number algorithm has several advantages over all other pseudorandom number generators. These advantages are: (1) it produces multidimensional pseudorandom numbers; (2) it has an arbitrarily long period independent of the word size of the computer on which it is implemented; (3) it is faster than other pseudorandom number generators; (4) the “same” floating-point pseudorandom number sequence is obtained on any machine, that is, the high order mantissa bits of each pseudorandom number agree on all machines— examples are given for IBM 360, Sperry-Rand-Univac 1108, Control Data 6000, and Hewlett-Packard 2100 series computers; (5) it can be coded in compiler languages (it is portable); (6) the algorithm is easily implemented in microcode and has been programmed for an Interdata computer.",openalex,llm,0.990,unreviewed,
discarded,Understanding POWER multiprocessors,Susmit Sarkar; Peter Sewell; Jade Alglave; Luc Maranget; Derek Williams,2011,ACM SIGPLAN Notices,10.1145/1993316.1993520,https://openalex.org/W2111858071,adjacent-subtopic,"Exploiting today's multiprocessors requires high-performance and correct concurrent systems code (optimising compilers, language runtimes, OS kernels, etc.), which in turn requires a good understanding of the observable processor behaviour that can be relied on. Unfortunately this critical hardware/software interface is not at all clear for several current multiprocessors. In this paper we characterise the behaviour of IBM POWER multiprocessors, which have a subtle and highly relaxed memory model (ARM multiprocessors have a very similar architecture in this respect). We have conducted extensive experiments on several generations of processors: POWER G5, 5, 6, and 7. Based on these, on published details of the microarchitectures, and on discussions with IBM staff, we give an abstract-machine semantics that abstracts from most of the implementation detail but explains the behaviour of a range of subtle examples. Our semantics is explained in prose but defined in rigorous machine-processed mathematics; we also confirm that it captures the observable processor behaviour, or the architectural intent, for our examples with an executable checker. While not officially sanctioned by the vendor, we believe that this model gives a reasonable basis for reasoning about current POWER multiprocessors. Our work should bring new clarity to concurrent systems programming for these architectures, and is a necessary precondition for any analysis or verification. It should also inform the design of languages such as C and C++, where the language memory model is constrained by what can be efficiently compiled to such multiprocessors.",openalex,llm,0.990,unreviewed,
discarded,Language contact outcomes as the result of bilingual optimization strategies,Pieter Muysken,2013,Bilingualism Language and Cognition,10.1017/s1366728912000727,https://openalex.org/W1997011521,off-topic-false-hit,"This paper sketches a comprehensive framework for modeling and interpreting language contact phenomena, with speakers’ bilingual strategies in specific scenarios of language contact as its point of departure. Bilingual strategies are conditioned by social factors, processing constraints of speakers’ bilingual competence, and perceived language distance. In a number of domains of language contact studies important progress has been made, including Creole studies, code-switching, language development, linguistic borrowing, and areal convergence. Less attention has been paid to the links between these fields, so that results in one domain can be compared with those in another. These links are approached here from the perspective of speaker optimization strategies. Four strategies are proposed: maximize structural coherence of the first language (L1); maximize structural coherence of the second language (L2); match between L1 and L2 patterns where possible; and rely on universal principles of language processing. These strategies can be invoked to explain outcomes of language contact. Different outcomes correspond to different interactions of these strategies in bilingual speakers and their communities.",openalex,llm,0.990,unreviewed,
discarded,"In Babel's Shadow: Language, Philology, and the Nation in Nineteenth-Century Germany",Tuska Benes,2008,,,https://openalex.org/W417427348,off-topic-false-hit,"This book presents a comprehensive cultural history of the language sciences in nineteenth-century Germany.In contrast to fields like anthropology, the history of linguistics has received remarkably little attention outside of its own discipline despite the undeniable impact language study has had on the modern period. In Babel's Shadow situates German language scholarship in relation to European nationalism, nineteenth-century notions of race and ethnicity, the methodologies of humanistic inquiry, and debates over the interpretation of scripture. Author Tuska Benes investigates how the German nation came to be defined as a linguistic community and argues that the 'linguistic turn' in today's social sciences and humanities can be traced to the late eighteenth century, emerging within a German tradition of using language to critique the production of knowledge.In this volume, Benes suggests that nineteenth-century philologists interpreted language as evidence of ethnic descent and created influential myths of cultural origin around the perceived starting points of their mother tongue. She argues that the origin paradigm so prevalent in German linguistic thought reinforced the historical and ethnic focus of German nationhood, with important implications for German theologians, cultural critics, philosophers, and racial theorists. In Babel's Shadow also contextualizes the importance of linguistics to modern cultural studies by arguing that the cultural significance attributed to language in twentieth-century French philosophy dates to the late eighteenth century and has clear precedents in theology. Benes links the German tradition of reflecting on the autonomous powers of language to the work of the fathers of structuralist and poststructuralist thought, Ferdinand de Saussure and Friedrich Nietzsche.In Babel's Shadow makes clear that comparative philology helped make language an important model and informing metaphor for other modes of thinking in the modern human sciences. Cultural and intellectual historians, scholars of German language and literature, and linguists will enjoy this illuminating volume.",openalex,llm,1.000,unreviewed,
